time,step-size,{Cacc1FMU}.Cacc1FMUInstance.accdes,{Cacc2FMU}.Cacc2FMUInstance.accdes,{Cacc3FMU}.Cacc3FMUInstance.accdes,{LeaderPlantFMU}.LeaderPlantFMUInstance.accel,{LeaderPlantFMU}.LeaderPlantFMUInstance.speed,{LeaderPlantFMU}.LeaderPlantFMUInstance.x,{Parameters}.ParametersInstance.C1_weight_1,{Parameters}.ParametersInstance.controllerBandwidth_1,{Parameters}.ParametersInstance.dampingRatio_1,{Parameters}.ParametersInstance.precVehicleLenght_1,{Parameters}.ParametersInstance.targetDistance_1,{PlantFMU}.PlantFMUInstance1.acc,{PlantFMU}.PlantFMUInstance1.speed,{PlantFMU}.PlantFMUInstance1.x,{PlantFMU}.PlantFMUInstance2.acc,{PlantFMU}.PlantFMUInstance2.speed,{PlantFMU}.PlantFMUInstance2.x,{PlantFMU}.PlantFMUInstance3.acc,{PlantFMU}.PlantFMUInstance3.speed,{PlantFMU}.PlantFMUInstance3.x
16.10999999999972,0.01,-0.17687642574310303,-0.06973614543676376,0.005776256322860718,-0.10964115420536405,5.899219463192853,128.2719344718913,0.5,0.2,1.0,4.0,15.0,-0.02236750311002467,6.305891151544681,106.94045096596399,0.06583054504037995,6.275542040239455,87.3754229360665,0.13677254942184136,6.103637709125017,68.51137956530408
16.11999999999972,0.01,-0.17905078828334808,-0.0719306543469429,0.0037857068236917257,-0.11130184704031572,5.898123051650799,128.33092666652325,0.5,0.2,1.0,4.0,15.0,-0.024764459743274743,6.305656048914153,107.00350871749363,0.0637605686741045,6.276190562911477,87.43818161251906,0.13478023153851174,6.104996015952478,68.5724227468223
16.129999999999722,0.01,-0.1812179982662201,-0.07438712567090988,0.0015305614797398448,-0.11295814586892552,5.897010033180396,128.38990789703976,0.5,0.2,1.0,4.0,15.0,-0.02728369238427847,6.305395338492775,107.06656399101692,0.06156429631136561,6.276816725423962,87.50094666348335,0.1326601086420125,6.106332751909017,68.63347940462454
16.139999999999723,0.01,-0.18337860703468323,-0.0769033208489418,-7.852071430534124E-4,-0.11460998530335174,5.895880451721706,128.44887799737157,0.5,0.2,1.0,4.0,15.0,-0.029304892832001925,6.30511190581738,107.12961654061041,0.059854770038410776,6.277423332041394,87.5637178751978,0.1310313599278011,6.107650740745318,68.69454933293694
16.149999999999725,0.01,-0.18553195893764496,-0.07916940003633499,-0.002856029197573662,-0.11625730013180191,5.894734351868673,128.5078368018888,0.5,0.2,1.0,4.0,15.0,-0.030840245112462517,6.304810705663746,107.19266616393985,0.058616276186883316,6.278015215846016,87.62649507635098,0.12987822363389467,6.10895483650486,68.75563236864527
16.159999999999727,0.01,-0.18768064677715302,-0.08119144290685654,-0.004689901135861874,-0.11790002532110726,5.893571778867354,128.5667841454075,0.5,0.2,1.0,4.0,15.0,-0.03190907400496845,6.304496499549618,107.2557127072598,0.05784072136650657,6.278597039961481,87.68927814306738,0.12919111133474284,6.110249723520919,68.81672839628395
16.169999999999728,0.01,-0.1898268759250641,-0.08297976106405258,-0.006291174795478582,-0.11953809601929011,5.892392778614143,128.62571986319617,0.5,0.2,1.0,4.0,15.0,-0.032530218338252696,6.304173858500253,107.31875606348576,0.05750816748850992,6.279173333931206,87.7520669974909,0.1289479396156332,6.111539950529161,68.8778373466036
16.17999999999973,0.01,-0.19197218120098114,-0.08454451709985733,-0.007670448627322912,-0.12117144755812412,5.89119739765395,128.6846437909823,0.5,0.2,1.0,4.0,15.0,-0.03272192412063135,6.303847167703695,107.38179617031093,0.057608349512192056,6.279748482031,87.81486160633267,0.1291341371797371,6.11282992019543,68.93895919510359
16.18999999999973,0.01,-0.19411753118038177,-0.08589483797550201,-0.008832852356135845,-0.12280001545568728,5.889985683178368,128.74355576495884,0.5,0.2,1.0,4.0,15.0,-0.03250095158400867,6.303520631169499,107.44483300837221,0.058127134005262565,6.280326727582012,87.8776619794426,0.12974646340113083,6.114123891757772,69.00009396059988
16.199999999999733,0.01,-0.19626490771770477,-0.08703969419002533,-0.009786514565348625,-0.12442373541890756,5.888757683023811,128.80245562179064,0.5,0.2,1.0,4.0,15.0,-0.03188820864683369,6.303198277306172,107.50786659946357,0.05904812727859065,6.280912175329866,87.94046816840692,0.13076072856615414,6.11542598819324,69.0612417038161
16.209999999999734,0.01,-0.19841623306274414,-0.08798974007368088,-0.010539671406149864,-0.12604254334610093,5.887513445669621,128.8613431986209,0.5,0.2,1.0,4.0,15.0,-0.03306260580884093,6.3028734699563085,107.57089696607878,0.05819367514195009,6.281498301256553,88.00328022645434,0.12999749683316938,6.116729703323454,69.12240248729215
16.219999999999736,0.01,-0.2005687952041626,-0.08983372896909714,-0.012180449441075325,-0.12765637532950252,5.88625302023616,128.9202183330776,0.5,0.2,1.0,4.0,15.0,-0.034173899123408756,6.302537237341682,107.63392402709374,0.05741712979659451,6.282076278929449,88.066098104483,0.129319066777304,6.118026227591164,69.183576271416
16.229999999999738,0.01,-0.20271877944469452,-0.09164614230394363,-0.013781024143099785,-0.12926516765778884,5.884976456482865,128.97908086327996,0.5,0.2,1.0,4.0,15.0,-0.03522511679127849,6.302190193701614,107.6969476713464,0.056699591010318885,6.282646806231482,88.1289217248211,0.12870204641707672,6.119316274209003,69.2447629881621
16.23999999999974,0.01,-0.20486533641815186,-0.0934281274676323,-0.01535138487815857,-0.13086885681859345,5.883683804806287,129.0379306278448,0.5,0.2,1.0,4.0,15.0,-0.03621964536545477,6.301832923331443,107.75996779366535,0.05603652767241291,6.28321043252547,88.19175101555751,0.12814084251430413,6.120600413542196,69.30596257545676
16.24999999999974,0.01,-0.20700986683368683,-0.09518147259950638,-0.016893280670046806,-0.13246737950101423,5.882375116238101,129.09676746589287,0.5,0.2,1.0,4.0,15.0,-0.037159974264836575,6.301465981738265,107.82298429457897,0.0554295542896981,6.283767716777554,88.25458591049167,0.12763618502577104,6.121879224652188,69.36717497713728
16.259999999999742,0.01,-0.20915213227272034,-0.09690753370523453,-0.01840619370341301,-0.13406067259811277,5.88105044244309,129.15559121705525,0.5,0.2,1.0,4.0,15.0,-0.03804875024686615,6.301089896479408,107.8859970800308,0.05487628853541773,6.284319195089504,88.31742634890043,0.12718248586280936,6.123153263342477,69.4284001427133
16.269999999999744,0.01,-0.2112923413515091,-0.0986078679561615,-0.019891373813152313,-0.1356486732094058,5.879709835717109,129.21440172147967,0.5,0.2,1.0,4.0,15.0,-0.03888902886728876,6.300705167830561,107.9490060611026,0.05437190498128239,6.284865380926865,88.38027227530628,0.1267878929361109,6.124423060351978,69.48963802713115
16.279999999999745,0.01,-0.21343091130256653,-0.10028321295976639,-0.021351700648665428,-0.13723131864334823,5.878353348985015,129.27319881983686,0.5,0.2,1.0,4.0,15.0,-0.039683097951598266,6.300312269495611,108.01201115374525,0.0539142085084052,6.2854067649007686,88.44312363924983,0.12643953648506656,6.125689126871441,69.55088859054625
16.289999999999747,0.01,-0.21556749939918518,-0.1019354835152626,-0.022787487134337425,-0.13880854641980828,5.876981035798581,129.33198235332674,0.5,0.2,1.0,4.0,15.0,-0.040433670861585905,6.299911649489661,108.07501227851851,0.053503561733163355,6.285943815287982,88.50598039506815,0.1261388836799282,6.126951949973743,69.61215179810152
16.29999999999975,0.01,-0.217701718211174,-0.10356589406728745,-0.02419886738061905,-0.14038029427253398,5.875592950334383,129.39075216368474,0.5,0.2,1.0,4.0,15.0,-0.041143163175351466,6.299503730790586,108.13800936033626,0.05313782434734054,6.28647697923877,88.56884250167667,0.1258836383126641,6.128211995479313,69.6734276197054
16.30999999999975,0.01,-0.21983498334884644,-0.10517538338899612,-0.025587234646081924,-0.14194650015161125,5.8741891473916565,129.4495080931881,0.5,0.2,1.0,4.0,15.0,-0.04570651695794255,6.29906943735619,108.2010022557268,0.04891976212872847,6.286987208356976,88.63170984986269,0.12177929406421133,6.129450233529115,69.73471595732592
16.31999999999975,0.01,-0.22195832431316376,-0.10870976001024246,-0.028898848220705986,-0.14350710222591398,5.87276968239014,129.508249984662,0.5,0.2,1.0,4.0,15.0,-0.05018593324522709,6.298589931821373,108.26399058158977,0.04478891305815772,6.2874556954583865,88.69458209107289,0.11776105683624909,6.130647876593706,69.79601647378013
16.329999999999753,0.01,-0.22406454384326935,-0.1121983602643013,-0.03216182440519333,-0.14506203888554436,5.871334611367881,129.56697768148592,0.5,0.2,1.0,4.0,15.0,-0.0545834131669262,6.2980660432946864,108.32697388996124,0.04070253307672632,6.287883138419822,88.75745881196436,0.11379160503964926,6.131805633224934,69.85732876723665
16.339999999999755,0.01,-0.22615475952625275,-0.11564228683710098,-0.03539823368191719,-0.14661124874426554,5.869883990979025,129.6256910275996,0.5,0.2,1.0,4.0,15.0,-0.05890080786843485,6.297498581508844,108.38995174107058,0.03666575102738408,6.288269971456193,88.82033960390922,0.10987786728914546,6.132923959223794,69.91865244077034
16.349999999999756,0.01,-0.22822779417037964,-0.11904158443212509,-0.0386054702103138,-0.14815467064192495,5.868417878491582,129.6843898675094,0.5,0.2,1.0,4.0,15.0,-0.0631398045444169,6.296888337785369,108.4529237031535,0.03268033913256249,6.288616694467132,88.88322406331392,0.10600906117936079,6.134003373570118,69.97998710267875
16.359999999999758,0.01,-0.23028449714183807,-0.1223975345492363,-0.041782207787036896,-0.14969224364686884,5.866936331785162,129.7430740462943,0.5,0.2,1.0,4.0,15.0,-0.06730251541857109,6.29623608524095,108.51588935226737,0.028742865829203084,6.288923799865189,88.94611179154552,0.10219606479858898,6.135044380077571,70.04133236637087
16.36999999999976,0.01,-0.23232495784759521,-0.12571130692958832,-0.04493067041039467,-0.15122390705834773,5.865439409348693,129.80174340961216,0.5,0.2,1.0,4.0,15.0,-0.07139283164180066,6.295542579537332,108.57884827211225,0.024853359377427987,6.28919177155137,89.00900239485243,0.09842914822315281,6.1360474747390406,70.1026878502563
16.37999999999976,0.01,-0.23434951901435852,-0.12898442149162292,-0.04805032163858414,-0.15274960040891275,5.863927170278109,129.86039780370567,0.5,0.2,1.0,4.0,15.0,-0.07540571990592539,6.29480855766782,108.64180005385387,0.021011103415271893,6.2894210854982076,89.07189548428262,0.09470765065133459,6.137013141819395,70.16405317764206
16.389999999999763,0.01,-0.23635810613632202,-0.1322145164012909,-0.0511418916285038,-0.15426926346680284,5.86239967427402,129.91903707540845,0.5,0.2,1.0,4.0,15.0,-0.07934949794359969,6.294034741446688,108.70474429595188,0.01721495789748444,6.289612209727405,89.13479067560394,0.09103818808315671,6.13794185413997,70.22542797662415
16.399999999999764,0.01,-0.23835164308547974,-0.13540568947792053,-0.05420573055744171,-0.15578283623832254,5.860856981639351,129.9776610721512,0.5,0.2,1.0,4.0,15.0,-0.0832237338427082,6.293221834831425,108.76768060399117,0.013465058359384966,6.289765604382109,89.19768758922378,0.0874118784314214,6.138834076568528,70.28681187998713
16.409999999999766,0.01,-0.24032945930957794,-0.13855764269828796,-0.057242099195718765,-0.15729025897021037,5.859299153276967,130.0362696419676,0.5,0.2,1.0,4.0,15.0,-0.08612744157158506,6.292375079428795,108.83060860750082,0.010662102811592501,6.289886276087632,89.26058586710015,0.08473301488175479,6.1396948162068625,70.34820454208672
16.419999999999767,0.01,-0.2422943115234375,-0.1412200927734375,-0.05980073660612106,-0.15879147215199824,5.857726250687265,130.09486263350038,0.5,0.2,1.0,4.0,15.0,-0.08901568114157377,6.291499376827249,108.89352799860096,0.007855387565377518,6.2899788989537795,89.32348521147078,0.08204997833879542,6.140528746358874,70.40960567756002
16.42999999999977,0.01,-0.24424758553504944,-0.14387084543704987,-0.062358032912015915,-0.1602864165183601,5.856138335965745,130.15343989600726,0.5,0.2,1.0,4.0,15.0,-0.09187971972240516,6.290594909623418,108.95643848873613,0.005054934904839879,6.2900434755889645,89.38638534172206,0.07937102448805726,6.141335868648662,70.47101501818463
16.43999999999977,0.01,-0.24618889391422272,-0.1465059369802475,-0.06490860879421234,-0.1617750330514521,5.854535471800561,130.21200127936692,0.5,0.2,1.0,4.0,15.0,-0.09473185497231776,6.289661861885301,109.01933979118088,0.0022593586122390606,6.290080071224307,89.44928597780525,0.0766981267596695,6.142116242268239,70.53243229626301
16.449999999999772,0.01,-0.24811895191669464,-0.14913122355937958,-0.06745249032974243,-0.16325726298324247,5.852917721470046,130.27054663408492,0.5,0.2,1.0,4.0,15.0,-0.09756261398876598,6.28870041323262,109.08223162102722,-5.315995206108707E-4,6.2900887343258,89.51218684015092,0.07402963633862808,6.142869909417719,70.59385724452004
16.459999999999773,0.01,-0.25003746151924133,-0.1517416387796402,-0.06999094784259796,-0.16473304779783146,5.851285148840214,130.32907581129965,0.5,0.2,1.0,4.0,15.0,-0.10037568059545957,6.28771074372512,109.1451136951695,-0.003317402242019231,6.29006951454466,89.5750876496826,0.07136729782122268,6.143596912219381,70.65528959610299
16.469999999999775,0.01,-0.2519449293613434,-0.15433959662914276,-0.07252271473407745,-0.16620232923376155,5.849637818362235,130.38758866278806,0.5,0.2,1.0,4.0,15.0,-0.1031711045599168,6.286693031491516,109.2079857322904,-0.006098050238040166,6.290022462430717,89.63798812782247,0.0687053704705805,6.144297293897089,70.7167290845833
16.479999999999777,0.01,-0.25384023785591125,-0.15692394971847534,-0.07504825294017792,-0.16766504928631745,5.847975795069898,130.4460850409717,0.5,0.2,1.0,4.0,15.0,-0.10594875596149614,6.285647453258836,109.27084745284701,-0.008873463749308277,6.289947629985845,89.70088799650658,0.0660512875647233,6.14497109590776,70.77817544395631
16.489999999999778,0.01,-0.25572413206100464,-0.15949565172195435,-0.0775672197341919,-0.16912115020981608,5.846299144577034,130.50456479892242,0.5,0.2,1.0,4.0,15.0,-0.10870902452169649,6.284574184489384,109.33369857905733,-0.011642903101082304,6.289845070165786,89.76378697819625,0.06339809149317949,6.145618361877393,70.8396284086438
16.49999999999978,0.01,-0.2575966715812683,-0.16205433011054993,-0.08007974177598953,-0.17057057451988622,5.844607933074935,130.5630277903682,0.5,0.2,1.0,4.0,15.0,-0.11145180999503451,6.283473399373488,109.39653883488802,-0.014408045035795066,6.289714837445967,89.82668479588907,0.0607524422322908,6.1462391336936895,70.90108771349466
16.50999999999978,0.01,-0.259456992149353,-0.16460008919239044,-0.08258586376905441,-0.17201326499573777,5.842902227329737,130.62147386969897,0.5,0.2,1.0,4.0,15.0,-0.11210378275150443,6.282355585210235,109.45936798433534,-0.015093669495194308,6.289567301243521,89.88958121142424,0.06018294633916926,6.146843769287727,70.96255313208036
16.519999999999783,0.01,-0.261310338973999,-0.16609711945056915,-0.08404958248138428,-0.17344916468242133,5.8411820946797794,130.6799028919723,0.5,0.2,1.0,4.0,15.0,-0.11270844312508815,6.281231486643905,109.52218592391226,-0.015743139420753872,6.289413090774436,89.95247611799242,0.05964654501414065,6.1474428844629,71.02402456919509
16.529999999999784,0.01,-0.26316022872924805,-0.16756795346736908,-0.08549310266971588,-0.17487821689307576,5.839447603032955,130.7383147129191,0.5,0.2,1.0,4.0,15.0,-0.1132685046919597,6.280101567642324,109.58499259311084,-0.016337109835830994,6.289252642140383,90.01536945073698,0.059166097873719965,6.148036904637403,71.0855019714744
16.539999999999786,0.01,-0.2650071084499359,-0.16901445388793945,-0.0869070440530777,-0.1763003652111667,5.837698820864024,130.79670918894945,0.5,0.2,1.0,4.0,15.0,-0.11378508674940258,6.27896626741191,109.64778793593919,-0.01688100342249572,6.2890865054277105,90.07826115023005,0.058735538465990424,6.148626363603791,71.14698529083657
16.549999999999788,0.01,-0.26685062050819397,-0.17043636739253998,-0.08829443901777267,-0.1777155534927137,5.8359358172119125,130.85508617715809,0.5,0.2,1.0,4.0,15.0,-0.11426127683392712,6.2778260013214755,109.71057190067746,-0.017377021457199472,6.288915170360864,90.14115116205332,0.05834847345542975,6.1492117368682315,71.20847448405696
16.55999999999979,0.01,-0.2686910033226013,-0.17183637619018555,-0.0896558091044426,-0.17912372586850656,5.834158661676985,130.91344553533023,0.5,0.2,1.0,4.0,15.0,-0.11469986187684279,6.27668116141657,109.77334443964135,-0.017827248297198905,6.2887391057314534,90.20403943657985,0.0580075263801024,6.149793479081328,71.26996951256385
16.56999999999979,0.01,-0.27052828669548035,-0.1732150912284851,-0.09099230915307999,-0.18052482674631107,5.832367424418299,130.97178712194702,0.5,0.2,1.0,4.0,15.0,-0.11510585700794077,6.275532117516413,109.83610550895371,-0.01823359685016365,6.288558759928738,90.26692592876968,0.05771063788707427,6.1503720257997605,71.33147034223933
16.579999999999792,0.01,-0.2723635137081146,-0.17457547783851624,-0.09230507165193558,-0.18191880081306366,5.830562176150836,131.0301107961912,0.5,0.2,1.0,4.0,15.0,-0.11547484596405884,6.274379216256567,109.89885506832172,-0.01859810014910357,6.288374561225356,90.32981059796523,0.05745149356790141,6.150947794007106,71.39297694322453
16.589999999999794,0.01,-0.27419573068618774,-0.17591476440429688,-0.093595489859581,-0.18330559303705501,5.828742988142705,131.08841641795271,0.5,0.2,1.0,4.0,15.0,-0.11580862130016305,6.273222783824021,109.96159308082127,-0.01892278484517454,6.288186918171136,90.3926934076934,0.057234064127386394,6.151521180527304,71.45448928973049
16.599999999999795,0.01,-0.2760249376296997,-0.1772346943616867,-0.09486418962478638,-0.18468514867010272,5.826909932212334,131.14670384783415,0.5,0.2,1.0,4.0,15.0,-0.11611651988873153,6.27206312673433,110.02431951268532,-0.019209415693011486,6.287996220062976,90.45557432546804,0.05705069434625963,6.152092565408825,71.51600735985205
16.609999999999797,0.01,-0.2778514325618744,-0.17853944003582,-0.09611167758703232,-0.18605741324971242,5.8250630807256325,131.20497294715628,0.5,0.2,1.0,4.0,15.0,-0.126933589112449,6.2708469097128745,110.08703413284344,-0.029992967981139304,6.287749217119372,90.51845312234624,0.04637258165843133,6.152608688777055,71.57753093512899
16.6199999999998,0.01,-0.2796534597873688,-0.18509161472320557,-0.10260060429573059,-0.18742233260122848,5.823202506593135,131.26322357796354,0.5,0.2,1.0,4.0,15.0,-0.13670952342056442,6.269527754412313,110.14973606951067,-0.03973431570717182,6.2873996194908495,90.58132892953373,0.03673309900717718,6.15302325332737,71.63905915716173
16.6299999999998,0.01,-0.28141266107559204,-0.1911109983921051,-0.10855669528245926,-0.18877985283997187,5.821328283267122,131.32145560302948,0.5,0.2,1.0,4.0,15.0,-0.14549278064046298,6.268115810532842,110.21242434428177,-0.0485793358248157,6.286957234278664,90.64420077192423,0.02798906672907373,6.15334603824394,71.70059106102912
16.6399999999998,0.01,-0.28313371539115906,-0.19662271440029144,-0.11405357718467712,-0.190129920373368,5.819440484738722,131.37966888586215,0.5,0.2,1.0,4.0,15.0,-0.1533134485598754,6.266620870211164,110.27509807844842,-0.05653622236511217,6.286430863006447,90.70706776472997,0.020135092669580065,6.153585847022537,71.7621257720718
16.649999999999803,0.01,-0.2848193049430847,-0.20164254307746887,-0.1190963014960289,-0.19147248190306237,5.817539185534988,131.43786329070954,0.5,0.2,1.0,4.0,15.0,-0.16021150409573762,6.265052382486607,110.337756489507,-0.06362422929180855,6.285829280090437,90.76992911212541,0.013144108855482643,6.153751445473747,71.82366250453283
16.659999999999805,0.01,-0.28647321462631226,-0.20619098842144012,-0.12369561940431595,-0.1928074844270246,5.8156244607159575,131.49603868256492,0.5,0.2,1.0,4.0,15.0,-0.1662053105471184,6.263419456596676,110.40039888774533,-0.06987318975610193,6.285161016800346,90.83278410480791,0.006991863051907165,6.153851345247572,71.88520055902525
16.669999999999806,0.01,-0.2881002724170685,-0.21027801930904388,-0.12786677479743958,-0.19413487524164097,5.813696385871687,131.5541949271721,0.5,0.2,1.0,4.0,15.0,-0.17134154550499844,6.261730877248812,110.4630246729164,-0.07530490058625468,6.284434363195679,90.89563211757817,0.0016544363656275153,6.153893812738883,71.94673932005053
16.679999999999808,0.01,-0.2897017300128937,-0.21392717957496643,-0.13162191212177277,-0.19545460194379494,5.81175503711927,131.6123318910308,0.5,0.2,1.0,4.0,15.0,-0.175647317603138,6.259995106046885,110.52563333099285,-0.07994517411076492,6.283657374098346,90.95847260695473,-0.0028925287823362493,6.153886873997459,72.00827825356988
16.68999999999981,0.01,-0.2912825047969818,-0.21715350449085236,-0.13497400283813477,-0.19676661243293603,5.809800491099832,131.670449441402,0.5,0.2,1.0,4.0,15.0,-0.1791593745251097,6.258220293430572,110.58822443100166,-0.08380967149834355,6.282837871720501,91.02130510884653,-0.006672024655307246,6.153838319072342,72.0698169046219
16.69999999999981,0.01,-0.2928452491760254,-0.2199753224849701,-0.13793228566646576,-0.1980708549131367,5.8078328249755025,131.72854744631303,0.5,0.2,1.0,4.0,15.0,-0.18189661587702094,6.2564142829300105,110.65079762193945,-0.0869284223838744,6.2819834520746145,91.08412923624864,-0.009706972674732577,6.153755707125835,72.1313548949882
16.709999999999813,0.01,-0.29439347982406616,-0.22240285575389862,-0.14051266014575958,-0.19936727789513686,5.805852116426371,131.7866257745628,0.5,0.2,1.0,4.0,15.0,-0.18372438345713066,6.254586166822188,110.71335263622586,-0.08915518246904952,6.281103029991939,91.14694468344932,-0.011850847517880623,6.153647915042898,72.19289192737257
16.719999999999814,0.01,-0.2959303855895996,-0.22436948120594025,-0.1426423341035843,-0.20065583019837732,5.803858443647419,131.84468429572706,0.5,0.2,1.0,4.0,15.0,-0.18550210810703494,6.252739990843071,110.77588927877109,-0.09134226856462353,6.28020054402969,91.20975121580692,-0.01396174200168076,6.1535188429113985,72.25442777516649
16.729999999999816,0.01,-0.2974567115306854,-0.22630609571933746,-0.14474736154079437,-0.20193646095301937,5.801851885345435,131.90272288016354,0.5,0.2,1.0,4.0,15.0,-0.1872492193906922,6.250876191841231,110.83840737116645,-0.0934856136290317,6.279276395642663,91.27254861463743,-0.016033189362525298,6.153368851033984,72.31596222731652
16.739999999999817,0.01,-0.2989736795425415,-0.22822070121765137,-0.14682728052139282,-0.2032091196019536,5.7998325207359045,131.960741399017,0.5,0.2,1.0,4.0,15.0,-0.1889487260943723,6.248995187177126,110.90090673927388,-0.09558798027107297,6.278331019005145,91.33533666557483,-0.01806759924276994,6.153198330560373,72.37749507666494
16.74999999999982,0.01,-0.3004811108112335,-0.2301064282655716,-0.14888177812099457,-0.20447375590279568,5.797800429539885,132.01873972422436,0.5,0.2,1.0,4.0,15.0,-0.1906079672962126,6.247097383306511,110.96338721308315,-0.0976500373803316,6.277364820337494,91.39811515837656,-0.020066102522804028,6.153007646031035,72.43902611975523
16.75999999999982,0.01,-0.3019784688949585,-0.23196667432785034,-0.15091177821159363,-0.20573031992986984,5.795755691980856,132.07671772851978,0.5,0.2,1.0,4.0,15.0,-0.19222945063539984,6.245183172097,111.02584862656957,-0.09967299827218101,6.276378194508944,91.460883886802,-0.022029660148478146,6.152797151590379,72.50055515672365
16.769999999999822,0.01,-0.303466260433197,-0.23380209505558014,-0.15291842818260193,-0.2069787620761799,5.793698388781557,132.1346752854396,0.5,0.2,1.0,4.0,15.0,-0.19381350329730038,6.243252931691964,111.08829081755849,-0.10165841232278117,6.275371526266264,91.52364264851084,-0.02395935657259412,6.152567191297355,72.56208199119827
16.779999999999824,0.01,-0.30494508147239685,-0.23561334609985352,-0.15490172803401947,-0.20821903305536762,5.791628601160795,132.19261226932744,0.5,0.2,1.0,4.0,15.0,-0.19536752096461726,6.241307028167274,111.15071362759306,-0.10360664564053816,6.274345189595379,91.58639124495555,-0.025856175314377186,6.152318099190455,72.62360643019723
16.789999999999825,0.01,-0.3064143657684326,-0.23740343749523163,-0.15686218440532684,-0.2094510839036584,5.7895464108302415,132.25052855533906,0.5,0.2,1.0,4.0,15.0,-0.1968749224895485,6.239345811561733,111.21311690180508,-0.10551929475400239,6.273299548368047,91.64912948127777,-0.027720960347881084,6.152050199489429,72.68512828402963
16.799999999999827,0.01,-0.30787432193756104,-0.23916490375995636,-0.15880045294761658,-0.21067486598179436,5.787451899991204,132.30842401944736,0.5,0.2,1.0,4.0,15.0,-0.19836105644332191,6.237369625153079,111.27550048878689,-0.10739693172002557,6.27223495604285,91.71185716620592,-0.029554737287190883,6.151763806948331,72.74664736619918
16.809999999999828,0.01,-0.30932486057281494,-0.24091042578220367,-0.1607174128293991,-0.21189033097695437,5.785345151331385,132.36629853844727,0.5,0.2,1.0,4.0,15.0,-0.20037689151719337,6.235375952280274,111.33786422994922,-0.10981406564363619,6.27114891497582,91.77457410142999,-0.03193180998303691,6.151456385551245,72.80816348278829
16.81999999999983,0.01,-0.31076526641845703,-0.242914080619812,-0.16289931535720825,-0.2130974309046619,5.783226248021616,132.4241519899606,0.5,0.2,1.0,4.0,15.0,-0.20239149389388755,6.233362128545552,111.40020793354729,-0.11221636875431622,6.270038775797622,91.83728005565966,-0.03429802611222253,6.1511252478316285,72.8696764065114
16.82999999999983,0.01,-0.31219425797462463,-0.2449115514755249,-0.16506867110729218,-0.21429611811067856,5.781095273712569,132.4819842524408,0.5,0.2,1.0,4.0,15.0,-0.2043869951298254,6.231328277647179,111.46253139868827,-0.11460998328365757,6.2689046614339325,91.8999747886107,-0.03665922169317213,6.150770478496283,72.93118590071228
16.839999999999833,0.01,-0.3136114180088043,-0.24689289927482605,-0.1672288328409195,-0.21548634527288593,5.7789523125314615,132.53979520517794,0.5,0.2,1.0,4.0,15.0,-0.20637078211194623,6.2292745259390365,111.52483442573615,-0.11699398785392424,6.267746657433243,91.96265806090977,-0.039015883385739844,6.150392126613545,72.99269172926788
16.849999999999834,0.01,-0.3150169551372528,-0.2488626390695572,-0.16937901079654694,-0.21666806540315364,5.776797449078733,132.59758472830327,0.5,0.2,1.0,4.0,15.0,-0.20834173077658824,6.2272009980636165,111.58711681630619,-0.11936841275926928,6.266564859312457,92.02532963413655,-0.04136370255857376,6.149990251256611,73.05419365664999
16.859999999999836,0.01,-0.3164111375808716,-0.25081920623779297,-0.17151956260204315,-0.21784123184919438,5.774630768424701,132.65535270279406,0.5,0.2,1.0,4.0,15.0,-0.2103005465076181,6.225107818357204,111.64937837325904,-0.12173304636218041,6.265359363274389,92.08798927083126,-0.04370702882389132,6.149564912752593,73.1156914479261
16.869999999999838,0.01,-0.3177931308746338,-0.25276386737823486,-0.17365026473999023,-0.21900579829640565,5.772452356106209,132.71309901047832,0.5,0.2,1.0,4.0,15.0,-0.21224719998488364,6.222995110457844,111.71161890069384,-0.1240881084702698,6.264130265455961,92.15063673449534,-0.0460444531340188,6.149116170920709,73.17718486876262
16.87999999999984,0.01,-0.31916344165802,-0.25469544529914856,-0.175771102309227,-0.22016171876969817,5.770262298123244,132.77082353403938,0.5,0.2,1.0,4.0,15.0,-0.21417414886926506,6.220862996441669,111.77383820394445,-0.12643368033533892,6.2628776621320545,92.21327178959196,-0.04837559804269353,6.148644085941424,73.2386736854267
16.88999999999984,0.01,-0.3205225169658661,-0.25661104917526245,-0.17788176238536835,-0.2213089476353109,5.768060680935546,132.82852615702063,0.5,0.2,1.0,4.0,15.0,-0.21610237879752106,6.218711601782636,111.8360360895734,-0.1287700685066899,6.261601649638549,92.27589420154754,-0.05070073257009236,6.148148718349343,73.30015766478991
16.899999999999842,0.01,-0.321869820356369,-0.25852105021476746,-0.17998288571834564,-0.2224474396026126,5.765847591459193,132.88620676383,0.5,0.2,1.0,4.0,15.0,-0.21801216535025159,6.216541045901387,111.89821236536713,-0.13109600341170752,6.260302324571935,92.33850373675247,-0.05301973801441806,6.14763012891512,73.36163657432981
16.909999999999844,0.01,-0.32320505380630493,-0.2604154944419861,-0.18207356333732605,-0.2235771497258897,5.763623117063166,132.94386523974458,0.5,0.2,1.0,4.0,15.0,-0.21986306016189375,6.214351685919188,111.96036684120303,-0.13336581337944511,6.258980018556504,92.40110016344154,-0.05528796908371505,6.147088613728272,73.42311018300632
