time,step-size,{Cacc1FMU}.Cacc1FMUInstance.accdes,{Cacc2FMU}.Cacc2FMUInstance.accdes,{Cacc3FMU}.Cacc3FMUInstance.accdes,{Cacc4FMU}.Cacc4FMUInstance.accdes,{LeaderPlantFMU}.LeaderPlantFMUInstance.acc,{LeaderPlantFMU}.LeaderPlantFMUInstance.speed,{LeaderPlantFMU}.LeaderPlantFMUInstance.x,{Parameters}.ParametersInstance.C1_weight_1,{Parameters}.ParametersInstance.controllerBandwidth_1,{Parameters}.ParametersInstance.dampingRatio_1,{Parameters}.ParametersInstance.precVehicleLenght_1,{Parameters}.ParametersInstance.targetDistance_1,{PlantFMU}.PlantFMUInstance1.acc,{PlantFMU}.PlantFMUInstance1.speed,{PlantFMU}.PlantFMUInstance1.x,{PlantFMU}.PlantFMUInstance2.acc,{PlantFMU}.PlantFMUInstance2.speed,{PlantFMU}.PlantFMUInstance2.x,{PlantFMU}.PlantFMUInstance3.acc,{PlantFMU}.PlantFMUInstance3.speed,{PlantFMU}.PlantFMUInstance3.x,{PlantFMU}.PlantFMUInstance4.acc,{PlantFMU}.PlantFMUInstance4.speed,{PlantFMU}.PlantFMUInstance4.x
34.19000000000177,0.01,1.4632275104522705,1.6664966344833374,1.7406138181686401,1.682537317276001,1.1948569690606328,14.331990031749108,843.2108163273044,0.5,0.2,1.0,4.0,15.0,1.5068328610648893,13.871586431516889,822.1695880350724,1.6877872831625191,13.332799842001867,801.8858420222334,1.7049309907952102,12.958900285197943,781.6941002540667,1.5957231434839396,12.954275285987862,760.3892445637035
34.200000000001765,0.01,1.460666298866272,1.663750171661377,1.7384718656539917,1.6812479496002197,1.193564449205416,14.343931971555257,843.3541959470693,0.5,0.2,1.0,4.0,15.0,1.5046346973718034,13.886643589422254,822.308379202234,1.6859709457111633,13.34966844658135,802.0192543779001,1.7041223889238464,12.975945389337477,781.8237744888297,1.5958403072070086,12.97023296493251,760.5188671043516
34.21000000000176,0.01,1.4583134651184082,1.6611833572387695,1.73650062084198,1.6801244020462036,1.1940852208123944,14.355870186102845,843.4976949539707,0.5,0.2,1.0,4.0,15.0,1.5042192015305709,13.901687850740657,822.4473208630101,1.6859239806386057,13.36652792385101,802.1528353605698,1.7050916749654264,12.992991472414408,781.9536191661903,1.5977203081215796,12.986200811871104,760.648649259291
34.22000000000176,0.01,1.4577724933624268,1.6604143381118774,1.736322045326233,1.6807920932769775,1.1946176541159257,14.367813657411212,843.641313369219,0.5,0.2,1.0,4.0,15.0,1.5037965706228622,13.916727938394432,822.5864129455722,1.6858623697927446,13.383386891554563,802.2865849355867,1.7060307894876252,13.010047087615249,782.0836343522448,1.5995759828729728,13.0021873573715,760.7785911863908
34.23000000000176,0.01,1.4572468996047974,1.6596468687057495,1.7361363172531128,1.6814467906951904,1.195160702612642,14.379762498964078,843.7850512459524,0.5,0.2,1.0,4.0,15.0,1.503406351119165,13.931763936429327,822.7256554079778,1.6858267154597915,13.400245340174601,802.4205030971757,1.706986424137071,13.027112160671619,782.2138201413613,1.6014524895013884,13.018192504140368,760.9086930715742
34.24000000000176,0.01,1.4567358493804932,1.6588952541351318,1.7359678745269775,1.682111144065857,1.1957095112208973,14.39171681878086,843.9289086384077,0.5,0.2,1.0,4.0,15.0,1.5030347968399689,13.946796121305834,822.865048211166,1.6857891561629406,13.41710344510116,802.5545898414724,1.7079408067800714,13.044186774689948,782.3441766289208,1.6033133484390323,13.034216335539423,761.0389551016658
34.250000000001755,0.01,1.4562313556671143,1.65816068649292,1.7357929944992065,1.6827759742736816,1.1962723950454892,14.403676712166057,844.0728856018505,0.5,0.2,1.0,4.0,15.0,1.5026803270798685,13.96182466667693,823.0045913178794,1.6857744447695797,13.433961265191305,802.6888451653498,1.7088962120711786,13.061270923898201,782.4747039103045,1.6051803066582504,13.05025882259935,761.1693774633541
34.26000000000175,0.01,1.4557453393936157,1.6574363708496094,1.73563551902771,1.6834441423416138,1.1968442460220992,14.41564227361625,844.2169821925027,0.5,0.2,1.0,4.0,15.0,1.502337110680281,13.976849741668406,823.1442846925627,1.6857504790122018,13.450818877864355,802.8232690663433,1.709842796587437,13.078364603908945,782.6054020808364,1.6070441284842287,13.066319946791328,761.2999603431251
34.27000000000175,0.01,1.45526921749115,1.656723976135254,1.735474944114685,1.6841057538986206,1.1974195352032522,14.42761359131562,844.3611984674797,0.5,0.2,1.0,4.0,15.0,1.5020143190634034,13.99187150289641,823.2841283012981,1.685746907989339,13.467676333820078,802.9578615426437,1.7107959497545544,13.095467795382485,782.7362712357257,1.6089052836212583,13.08239968092283,761.4307039272157
34.28000000000175,0.01,1.4547996520996094,1.656018614768982,1.7353250980377197,1.6847712993621826,1.1980076434528601,14.439590740575312,844.5055344847271,0.5,0.2,1.0,4.0,15.0,1.5017081619996868,14.006890108128196,823.4241221117544,1.6857340363364683,13.48453370158199,803.0926225930207,1.71174563471515,13.112580487154444,782.8673114700529,1.6107551035550616,13.098497996915075,761.5616084015729
34.29000000000175,0.01,1.454344630241394,1.6553300619125366,1.7351714372634888,1.6854394674301147,1.1986029259153823,14.451573797222657,844.6499903029552,0.5,0.2,1.0,4.0,15.0,1.5014152312933635,14.021905708393255,823.5642660931305,1.6857258680812641,13.501391029301155,803.2275522168093,1.7126945843381467,13.129702658376155,782.9985228787131,1.6126153981695484,13.114614848914732,761.6926739517999
34.300000000001745,0.01,1.4538975954055786,1.6546509265899658,1.7350183725357056,1.6861048936843872,1.1992039994600034,14.463562829299063,844.7945659815815,0.5,0.2,1.0,4.0,15.0,1.5011321935602735,14.036918449415731,823.7045602160937,1.6857310076605982,13.518248363821623,803.3626504138606,1.7136332508811318,13.146834289974201,783.1299055563976,1.6144580714192889,13.130750210102489,761.8239007631271
34.31000000000174,0.01,1.4534603357315063,1.653977394104004,1.7348761558532715,1.6867637634277344,1.2001420893142665,14.475559534964276,844.9392615863774,0.5,0.2,1.0,4.0,15.0,1.5011984027951863,14.051930103166862,823.8450044584439,1.686072064688891,13.53510739167927,803.4979171902204,1.7149060328897925,13.163976984172937,783.2614596032456,1.6166341378170404,13.146905664784265,761.9552890260815
34.32000000000174,0.01,1.4533631801605225,1.6536465883255005,1.7350627183914185,1.6877591609954834,1.201101752890892,14.487565723657987,845.0840772054846,0.5,0.2,1.0,4.0,15.0,1.5012991995833944,14.06694255620333,823.9855988211222,1.6864321498829085,13.551969909019862,803.6333525741602,1.7161938513521302,13.181132465418889,783.3931851408761,1.6188151242500541,13.16308292362883,762.086838952512
34.33000000000174,0.01,1.4532917737960815,1.653341293334961,1.735268473625183,1.6887643337249756,1.2020772656057457,14.49958160879825,845.2290129347981,0.5,0.2,1.0,4.0,15.0,1.5014264389405036,14.081956142143925,824.1263433136571,1.6868220700327745,13.56883615398408,803.768956601639,1.7174942707355774,13.198300907447695,783.5250822979085,1.621020818517313,13.179282130701809,762.2185507610656
34.34000000000174,0.01,1.4532338380813599,1.6530567407608032,1.7354940176010132,1.6897821426391602,1.2030815935144548,14.511607382245998,845.3740688722652,0.5,0.2,1.0,4.0,15.0,1.5015919220978313,14.096971207692826,824.2672379491893,1.6872351930716643,13.585706394091616,803.9047293113637,1.7188195592102895,13.21548249287768,783.6571512049417,1.6232429130940949,13.195503461519621,762.3504246721993
34.350000000001735,0.01,1.4532108306884766,1.6528058052062988,1.7357404232025146,1.690825343132019,1.2040941051178742,14.523643237883366,845.519245117745,0.5,0.2,1.0,4.0,15.0,1.5017898536304548,14.111988079149425,824.408282744172,1.687670919220968,13.602580868089508,804.0406707444837,1.7201659580541342,13.2326773893134,783.789391994283,1.6254779705582347,13.211747064352734,762.4824609078975
34.36000000000173,0.01,1.4531947374343872,1.652574896812439,1.7360014915466309,1.6918741464614868,1.2051282323122332,14.535689342014857,845.6645417728914,0.5,0.2,1.0,4.0,15.0,1.5020120699480854,14.127007073403623,824.5494777182325,1.6881307021927832,13.619459805607102,804.1767809444899,1.7215161925676261,13.249885762126238,783.9218047998531,1.627726387729336,13.22801307801989,762.6146596915764
34.37000000000173,0.01,1.4532029628753662,1.6523668766021729,1.7362799644470215,1.6929367780685425,1.2061775004555906,14.547745857682742,845.8099589410228,0.5,0.2,1.0,4.0,15.0,1.502271100546249,14.142028486893958,824.6908228941026,1.6886036337066412,13.636343432639656,804.3130599571411,1.7228870217732737,13.267107752055399,784.054389757118,1.6299897291978558,13.24430163173335,762.7470212480036
34.38000000000173,0.01,1.4532299041748047,1.6521801948547363,1.7365715503692627,1.6940134763717651,1.2072412832996273,14.559812933624922,845.955496727007,0.5,0.2,1.0,4.0,15.0,1.5025567401024162,14.157052614369602,824.8323182974624,1.6891060615867564,13.653231955341514,804.4495078303747,1.724264049624769,13.284343505379995,784.1871470029873,1.6322550031933412,13.260612851225583,762.8795458031976
34.39000000000173,0.01,1.4532718658447266,1.652016043663025,1.7368825674057007,1.695096731185913,1.2083181749031224,14.57189070757423,846.1011552371439,0.5,0.2,1.0,4.0,15.0,1.5028713209697326,14.172079735364534,824.9739639568577,1.6896271641015357,13.67012558157568,804.5861246142051,1.7256676341867467,13.301593143752578,784.3200766757236,1.6345395869804633,13.276946840632649,763.0122335843423
34.400000000001725,0.01,1.453330397605896,1.6518701314926147,1.7372045516967773,1.6961954832077026,1.2094033984781407,14.583979307777964,846.2469345790545,0.5,0.2,1.0,4.0,15.0,1.50320640313904,14.187110123471458,825.1157599035887,1.6901689668897306,13.687024506054692,804.7229103606458,1.7270694853101607,13.318856803422593,784.4531789148616,1.6368340295162616,13.293303707043295,763.145084819699
34.41000000000172,0.01,1.4533978700637817,1.6517415046691895,1.7375370264053345,1.6972943544387817,1.2097901487199698,14.596075272237366,846.3928348490895,0.5,0.2,1.0,4.0,15.0,1.502859363454913,14.20214045800604,825.2577061591246,1.6900019749049515,13.703925348308038,804.8598651111494,1.7277718504754762,13.336131017610722,784.5864538486561,1.6384202699771908,13.309679972692747,763.2780997260314
34.42000000000172,0.01,1.4527690410614014,1.6509175300598145,1.737166166305542,1.6976897716522217,1.2101704042216352,14.608175046624645,846.5388560978497,0.5,0.2,1.0,4.0,15.0,1.5025209280293266,14.217167328684518,825.3998027006137,1.6898488500118738,13.720824615258215,804.9969888621494,1.7284662510142201,13.353412233715174,784.7199015596082,1.6399937108152038,13.326072062551079,763.4112784741637
34.43000000000172,0.01,1.4521377086639404,1.6500943899154663,1.7367933988571167,1.6980772018432617,1.2105431886220255,14.620278604729972,846.6849983632845,0.5,0.2,1.0,4.0,15.0,1.5021745267977953,14.232190771564639,825.5420494938634,1.6896744769603669,13.737722276651894,805.1342815980225,1.7291519818874732,13.370700328833252,784.8535221173923,1.641558461749962,13.342479834157585,763.5446212219018
34.44000000000172,0.01,1.451495885848999,1.6492661237716675,1.7364039421081543,1.6984494924545288,1.2109174011381347,14.632385914774806,846.8312616830738,0.5,0.2,1.0,4.0,15.0,1.5018216277782503,14.247210738282886,825.6844465041618,1.6894999264315602,13.754618209787099,805.2717433019218,1.7298096997004788,13.387995132323395,784.9873155897849,1.643094432609909,13.358903093741155,763.6781281249276
34.450000000001715,0.01,1.4508591890335083,1.6484326124191284,1.7360119819641113,1.6988075971603394,1.2112894671460244,14.644496949450184,846.9776460946111,0.5,0.2,1.0,4.0,15.0,1.501472533470087,14.262227210020344,825.8269936966589,1.689324617490265,13.771512336383134,805.4093739562003,1.730458570791904,13.405296484902594,785.1212820430673,1.6446174804084013,13.3753416625555,763.8117993372218
34.46000000000171,0.01,1.4502253532409668,1.647598147392273,1.7356152534484863,1.699154019355774,1.2116536380617378,14.65661168137627,847.124151634997,0.5,0.2,1.0,4.0,15.0,1.501116993039143,14.277240175945632,825.9696910363464,1.68912681529806,13.788404584778895,805.5471735424209,1.73109276424351,13.422604238422684,785.2554215419989,1.6461236489679618,13.391795369422116,763.945635011028
34.47000000000171,0.01,1.449581503868103,1.6467560529708862,1.7352007627487183,1.6994901895523071,1.2120235704544566,14.668730073484431,847.270778341031,0.5,0.2,1.0,4.0,15.0,1.5007653663246752,14.292249615728412,826.1125384880698,1.6889278397479004,13.805294866507204,805.6851420413467,1.7317057973914276,13.439918246043204,785.3897341498412,1.6476133956845544,13.408264040558533,764.0796352968636
34.48000000000171,0.01,1.4489437341690063,1.6459215879440308,1.7347862720489502,1.6998099088668823,1.2123820278732205,14.680852101586586,847.4175262491933,0.5,0.2,1.0,4.0,15.0,1.5004099657174637,14.307255515101836,826.25553601651,1.6887209464259376,13.822183102864836,805.8232794329326,1.7323088319176985,13.457238351088092,785.5242199283566,1.6490791685724777,13.424747505645545,764.2138003435061
34.49000000000171,0.01,1.4483000040054321,1.6450749635696411,1.7343591451644897,1.7001200914382935,1.212740524084148,14.69297772771008,847.5643953956458,0.5,0.2,1.0,4.0,15.0,1.5000545262457652,14.322257852812974,826.398683586152,1.6884972817580206,13.839069216190126,805.9615856963136,1.7328974176884615,13.474564404159318,785.6588789377823,1.6505334257862523,13.441245584296619,764.3481302979941
34.500000000001705,0.01,1.4476568698883057,1.6442278623580933,1.7339210510253906,1.700416922569275,1.2130962264561989,14.70510691944801,847.711385816215,0.5,0.2,1.0,4.0,15.0,1.4996959119569655,14.3372566101833,826.5419811612915,1.688283097009196,13.855953115071982,806.1000608098303,1.7334719936985197,13.491896253839148,785.7937112368439,1.651968901263281,13.457758104474914,764.4826253056134
34.5100000000017,0.01,1.4470112323760986,1.6433806419372559,1.7334810495376587,1.7007044553756714,1.2146449915236681,14.71724560270924,847.8584975672114,0.5,0.2,1.0,4.0,15.0,1.5005325029539067,14.352257724570233,826.6854287268333,1.6892378782274586,13.872840689561889,806.2387047718031,1.7352261352619562,13.509239709219855,785.9287169035773,1.6545858552317878,13.474290849007943,764.6172855307191
34.5200000000017,0.01,1.4475642442703247,1.6437230110168457,1.734222173690796,1.7021719217300415,1.2162101265677814,14.729399850867887,848.0057307827417,0.5,0.2,1.0,4.0,15.0,1.501386374488435,14.367267282164162,826.8290263456071,1.6902143989925453,13.8897379538508,806.3775176578682,1.7369860092346747,13.526600725617353,786.0638960926344,1.6571981294713733,13.490849754813011,764.7521112140499
34.5300000000017,0.01,1.4481308460235596,1.6440848112106323,1.7349772453308105,1.7036491632461548,1.2177905389876755,14.741569823583122,848.1530856192617,0.5,0.2,1.0,4.0,15.0,1.5022813893737057,14.382285588880952,826.9727741030979,1.6912345234968222,13.906645164403782,806.5164995657615,1.7387810138927107,13.543979498297267,786.1992489801991,1.6598537602639718,13.507434978830577,764.8871026175981
34.5400000000017,0.01,1.448716163635254,1.6444724798202515,1.7357614040374756,1.7051479816436768,1.2193810395026268,14.75375566781705,848.3005622347562,0.5,0.2,1.0,4.0,15.0,1.503218704122874,14.397313073913331,827.1166720892675,1.6922851470369344,13.923562698320803,806.655650597159,1.7405930255367068,13.561376327164274,786.3347757455832,1.662519074739433,13.524046806615035,765.0222600062475
34.550000000001695,0.01,1.44931161403656,1.6448864936828613,1.7365614175796509,1.706656813621521,1.2209916060366361,14.765957509633456,848.4481607885908,0.5,0.2,1.0,4.0,15.0,1.5041896713749694,14.412350092765434,827.2607203976975,1.6933534249358368,13.940490856638208,806.7949708567822,1.742427385128547,13.578791438310764,786.4704765704712,1.6652042273973007,13.540685437085777,765.1575836470095
34.56000000000169,0.01,1.4499324560165405,1.6453254222869873,1.737379789352417,1.7081831693649292,1.2226058535385584,14.778175473359545,848.5958814413707,0.5,0.2,1.0,4.0,15.0,1.5051938711357147,14.427396982055434,827.4049191254218,1.6944601819355338,13.957429915919889,806.9344604522679,1.744295248614761,13.596225043673245,786.6063516387875,1.6679142321362406,13.557351059383198,765.2930738088866
34.57000000000169,0.01,1.4505563974380493,1.6457828283309937,1.7382146120071411,1.7097243070602417,1.2242334963867307,14.790409658395454,848.7437243548151,0.5,0.2,1.0,4.0,15.0,1.5062303154485581,14.442454064802472,827.5492683727657,1.6955929951833975,13.974380153807527,807.0741194940405,1.7461771676527233,13.613677357270808,786.742401136564,1.670649142110433,13.574043852669268,765.4287307627311
34.58000000000169,0.01,1.451194167137146,1.6462633609771729,1.7390642166137695,1.7112805843353271,1.22586541550606,14.80266015990174,848.8916896916202,0.5,0.2,1.0,4.0,15.0,1.507296766692656,14.45752165058038,827.6937682432311,1.6967509012386213,13.991341831330873,807.2139480952004,1.7480722357359773,13.631148572933396,786.8786252518344,1.6733857053724275,13.590763995862638,765.564554781135
34.59000000000169,0.01,1.4518358707427979,1.646761178970337,1.7399303913116455,1.7128347158432007,1.227513140332495,14.81492705141299,849.0397776153396,0.5,0.2,1.0,4.0,15.0,1.508391409954294,14.47260003327329,827.8384188433238,1.6979346666619723,14.008315197046027,807.353946371397,1.7499895255598614,13.648638868213565,787.0150241745187,1.6761447804600056,13.607511636392413,765.700546138332
34.600000000001685,0.01,1.452498197555542,1.647278904914856,1.7408127784729004,1.7144092321395874,1.2291592336578414,14.827210407653673,849.1879882902531,0.5,0.2,1.0,4.0,15.0,1.50950817745639,14.487689494888903,827.9832202824243,1.69913977083545,14.02530049022062,807.4941144407156,1.7519246713850636,13.666148416099265,787.1515980962934,1.6789171894551629,13.624286922619417,765.8367051100664
34.61000000000168,0.01,1.4531587362289429,1.6478043794631958,1.7417024374008179,1.715988039970398,1.2289458780496572,14.839500928953134,849.3363218485682,0.5,0.2,1.0,4.0,15.0,1.5087857983617432,14.50278094747302,828.1281726399375,1.6984883583700974,14.042288592187424,807.6344523908729,1.7519978813299735,13.683668032002167,787.2883471778069,1.6798304815370437,13.641080639271548,765.973031940765
34.62000000000168,0.01,1.451959252357483,1.646483302116394,1.7407318353652954,1.7157024145126343,1.228728224294043,14.851789293810887,849.4847783012968,0.5,0.2,1.0,4.0,15.0,1.5080848563109837,14.517865276114243,828.2732758761892,1.6978650153099237,14.059270340130384,807.7749601901265,1.7520963472949733,13.701188484754216,787.4252714595782,1.680749940604173,13.657883539569642,766.1095267544611
34.63000000000168,0.01,1.450759768486023,1.645168662071228,1.739768147468567,1.715425968170166,1.2285163682207483,14.864075521337497,849.6333576269648,0.5,0.2,1.0,4.0,15.0,1.5073612546013593,14.53294250454467,828.4185299207965,1.6972129096674344,14.07624571251853,807.9156377755905,1.7521464342126323,13.718709678921636,787.5623709501508,1.6816369922051118,13.674695492629695,766.2461896430216
34.64000000000168,0.01,1.4495632648468018,1.643845796585083,1.7387926578521729,1.7151200771331787,1.2283065040546746,14.876359636389305,849.7820598043313,0.5,0.2,1.0,4.0,15.0,1.5066264482253515,14.548012427253147,828.5639347012395,1.6965376698774906,14.093214472882526,808.0564850818068,1.75218274967661,13.736231317175438,787.699645655026,1.682501853506446,13.691516182484529,766.3830206949708
34.650000000001675,0.01,1.4483685493469238,1.6425210237503052,1.7378023862838745,1.714809536933899,1.2280992409021025,14.888641661294372,849.9308848123829,0.5,0.2,1.0,4.0,15.0,1.5058783032408734,14.563074948295933,828.7094901439674,1.6958661267183484,14.11017647985862,808.1975020419696,1.7521933320289096,13.753753210102055,787.8370955776969,1.6833422465604835,13.708345387353445,766.5200199965741
34.66000000000167,0.01,1.4471831321716309,1.6411834955215454,1.7368146181106567,1.7144814729690552,1.2278945153937317,14.900921618168015,850.0798326303304,0.5,0.2,1.0,4.0,15.0,1.5051240380156854,14.578129969421202,828.8551961744718,1.6951657511900056,14.127131615808793,808.3386885879482,1.75219655664513,13.77127515381962,787.9747207197092,1.684155538808807,13.725182885798553,766.6571876318483
34.67000000000167,0.01,1.4459956884384155,1.6398494243621826,1.7358096837997437,1.714150071144104,1.2276912139072804,14.913199529098112,850.2289032376041,0.5,0.2,1.0,4.0,15.0,1.5043607741443037,14.593177399918003,829.0010527173033,1.6944592108184857,14.14407974256821,808.4800446503339,1.7521745692948065,13.788796964768784,788.1125210806556,1.6849531541400247,13.742028452257724,766.7945236826091
34.68000000000167,0.01,1.44481360912323,1.6385070085525513,1.7347999811172485,1.7138029336929321,1.2274901334106407,14.925475414815669,850.3780966138464,0.5,0.2,1.0,4.0,15.0,1.5035894767596845,14.608217149452738,829.1470596961066,1.693733802494522,14.161020737072269,808.6215701584089,1.752128084610323,13.806318452310725,788.2504966582308,1.6857290989537226,13.758881871293493,766.932028228467
34.69000000000167,0.01,1.4436365365982056,1.637162446975708,1.7337820529937744,1.7134387493133545,1.2272878320990734,14.937749297499565,850.5274127389085,0.5,0.2,1.0,4.0,15.0,1.5028088700181013,14.62324913017216,829.2932170336301,1.6930036964775805,14.177954468003783,808.7632650402005,1.752067809243963,13.823839422082173,788.3886474482274,1.6864826935131707,13.77574292716729,767.0697013468697
34.700000000001666,0.01,1.442455530166626,1.635814905166626,1.7327543497085571,1.7130662202835083,1.2270949472903014,14.950021192456994,850.6768515928502,0.5,0.2,1.0,4.0,15.0,1.5020157538517989,14.638273257922586,829.4395246517523,1.6922595668347629,14.194880813962216,808.9051292224761,1.751990359642064,13.84135968896994,788.5269734445569,1.6872151475349184,13.792611403460736,767.2075431131029
34.71000000000166,0.01,1.4412885904312134,1.6344616413116455,1.7317264080047607,1.712686538696289,1.227582902279746,14.962294567549502,850.8264131679649,0.5,0.2,1.0,4.0,15.0,1.5019050825377327,14.653292885644678,829.5859824835474,1.6921919799119622,14.211803090984295,809.0471626428069,1.7525742483309066,13.858882512911658,788.665474651308,1.6886078605036912,13.809490529876207,767.3455536123379
34.72000000000166,0.01,1.440800428390503,1.6337926387786865,1.7313733100891113,1.7129722833633423,1.2280691422721988,14.974572825650913,850.9760975012879,0.5,0.2,1.0,4.0,15.0,1.5017790726441953,14.668311321852515,829.7325905057857,1.692102111081235,14.228724567586239,809.1893652820661,1.7531390946241454,13.876411093422567,788.8041511152734,1.6899773231637882,13.826383478917412,767.4837329721684
34.73000000000166,0.01,1.4403127431869507,1.6331135034561157,1.7310059070587158,1.7132488489151,1.2285483957380214,14.98685590636831,851.1259046413536,0.5,0.2,1.0,4.0,15.0,1.5016487736301203,14.683328481900816,829.8793487058471,1.6920039887442153,14.245645122242074,809.3317371313428,1.753693721451895,13.89394525836722,788.9430028929264,1.6913348793275178,13.843290044644698,767.6220813295508
34.74000000000166,0.01,1.4398224353790283,1.6324288845062256,1.7306264638900757,1.7135111093521118,1.229022370891154,14.999143745529375,851.2758346360702,0.5,0.2,1.0,4.0,15.0,1.5015188634093568,14.698344358555872,830.0262570711152,1.6919111650838101,14.26256470545385,809.4742781813815,1.7542359448192415,13.91148489669978,789.0820300397095,1.6926748837075478,13.860210089701088,767.7605988201193
34.750000000001656,0.01,1.4393250942230225,1.6317399740219116,1.7302476167678833,1.7137612104415894,1.2294892056481024,15.011436280042787,851.4258875327077,0.5,0.2,1.0,4.0,15.0,1.5013854204089694,14.713358910044537,830.1733155885621,1.6918041716108183,14.279483240475354,809.6169884220964,1.7547627902008611,13.929029865075778,789.221232609646,1.693993515091813,13.87714344295932,767.899285577804
34.760000000001654,0.01,1.4388227462768555,1.6310489177703857,1.7298535108566284,1.7139993906021118,1.22994556936279,15.023733446982785,851.5760633778933,0.5,0.2,1.0,4.0,15.0,1.5012521437913353,14.728372088914393,830.3205242447161,1.691680511250645,14.296400643242585,809.7598678425576,1.7552748689904827,13.94658001907044,789.3606106553049,1.6952984504211972,13.89408992680119,768.038141734802
34.77000000000165,0.01,1.438312292098999,1.6303476095199585,1.7294464111328125,1.714219570159912,1.2303992358512479,15.036035177885992,851.7263622176097,0.5,0.2,1.0,4.0,15.0,1.501103683137519,14.743383854830194,830.4678830256336,1.6915550336127079,14.31331682237613,809.9029164309845,1.755767661260752,13.964135216187302,789.5001642278212,1.696586856953906,13.911049368038409,768.1771674215626
34.78000000000165,0.01,1.4377994537353516,1.629643201828003,1.7290302515029907,1.7144275903701782,1.2308430450889825,15.048341410691684,851.8767840971875,0.5,0.2,1.0,4.0,15.0,1.5009551005329838,14.758394150983369,830.6153919168947,1.6914140078312208,14.330231696360103,810.0461341747365,1.7562513070666617,13.98169530471588,789.6398933768763,1.6978578809668372,13.928021591164953,768.3163627667877
34.79000000000165,0.01,1.4372761249542236,1.628929853439331,1.7286041975021362,1.714623212814331,1.231283182776607,15.06065207685512,852.0273290613029,0.5,0.2,1.0,4.0,15.0,1.5008013125907642,14.773402928663348,830.7630509035685,1.6912790398320356,14.347145168468083,810.1895210602927,1.7567135136837588,13.999260143251766,789.7797981506674,1.6991110786425967,13.945006419370715,768.4557278974124
34.800000000001646,0.01,1.4367538690567017,1.6282122135162354,1.7281750440597534,1.7148003578186035,1.2317212516012057,15.07296710958139,852.1779971539744,0.5,0.2,1.0,4.0,15.0,1.5006431325897858,14.788410134658786,830.9108599702096,1.6911274032652874,14.364057158535292,810.3330770732513,1.7571671304236507,14.016829577741277,789.9198785959292,1.7003405602081723,13.96200367816473,768.5952629385996
34.810000000001644,0.01,1.436227798461914,1.62749183177948,1.727734923362732,1.714971661567688,1.232602770649767,15.085288716857765,852.3287884264956,0.5,0.2,1.0,4.0,15.0,1.5009275240438797,14.803417988626824,831.0588191087726,1.6914138269357624,14.380969846077827,810.4768022062465,1.7580606297719463,14.034405733899229,790.0601347658509,1.7020109571582667,13.979015454344708,768.7349680216804
34.82000000000164,0.01,1.4361493587493896,1.6272127628326416,1.7277333736419678,1.7155815362930298,1.2334711115553578,15.097619089416108,852.4797029589768,0.5,0.2,1.0,4.0,15.0,1.501208753593785,14.818428688165199,831.2069283401537,1.6916966998366452,14.397885391807126,810.6206964804898,1.7589305499629921,14.05199072470274,790.2005667416304,1.7036619215378663,13.996043828177884,768.8748433056661
34.83000000000164,0.01,1.4360578060150146,1.6269261837005615,1.7277194261550903,1.7161720991134644,1.2343346363442438,15.109958132149458,852.6307408385985,0.5,0.2,1.0,4.0,15.0,1.5014939188426835,14.83344220295208,831.355187692492,1.6919778021679535,14.414803735077491,810.7647599240901,1.7598007117596026,14.069584426798118,790.341174610839,1.7053041743325095,14.013088651837558,769.0148889556358
34.84000000000164,0.01,1.4359638690948486,1.6266368627548218,1.7277024984359741,1.7167552709579468,1.2351886091726934,15.122305754457702,852.7819021516187,0.5,0.2,1.0,4.0,15.0,1.5017780598160124,14.848458555185163,831.5035971941792,1.6922542765545026,14.431724861916724,810.9089925650766,1.7606603999833454,14.087186768714982,790.4819584603491,1.706927328281522,14.030149824355794,769.1551051356779
34.850000000001636,0.01,1.4358603954315186,1.6263457536697388,1.7276772260665894,1.7173250913619995,1.236032794939946,15.134661862265498,852.933186983362,0.5,0.2,1.0,4.0,15.0,1.5020564208587173,14.863477737112067,831.6521568735367,1.692520373426888,14.44864873098912,811.0533944310661,1.7615159132704485,14.104797647628528,790.6229183760566,1.7085448291966983,14.047227208843688,769.2954920085956
34.860000000001634,0.01,1.435746669769287,1.6260449886322021,1.7276376485824585,1.7178871631622314,1.2368673736302678,15.147026359982485,853.0845954182073,0.5,0.2,1.0,4.0,15.0,1.5023380460039364,14.878499730827961,831.8008667587794,1.6927825880986653,14.465575293813215,811.1979655492291,1.7623510782418104,14.122416969649874,790.7640544428529,1.7101469141013417,14.064320677265243,769.4360497358905
34.87000000000163,0.01,1.4356279373168945,1.6257414817810059,1.7275896072387695,1.7184287309646606,1.2376891725163608,15.15939915231792,853.2361275395702,0.5,0.2,1.0,4.0,15.0,1.502616429637785,14.89352452107403,831.9497268779623,1.6930536756128933,14.482504496058604,811.3427059462676,1.7631749617283086,14.140044624883537,790.9053667446002,1.7117362385724797,14.081430093185277,769.5767784777138
34.88000000000163,0.01,1.4354965686798096,1.6254277229309082,1.727537751197815,1.718957543373108,1.2385039636970199,15.171780138704023,853.3877834298961,0.5,0.2,1.0,4.0,15.0,1.5028940110130988,14.908552084494492,832.0987372589369,1.6933120440041953,14.499436293687868,811.4876156483678,1.7639978850261613,14.157680499795372,791.0468553640899,1.7133054857225136,14.098555321660175,769.7176783928597
